"","Builder","Pair","Model","Rater","RaterAge","RaterGender","RaterEduYears","RaterEduArea","RaterEnglishSkills","ConceptAttributed","Clarity","Originality","Condition","Order","Concept","Accuracy","BuilderAgeYears","BuilderEduArea","BuilderEduYears","BuilderBaseRapport","BuilderEQ","BuilderSQ","BuilderIndividualEnjoyment","BuilderCollectiveEnjoyment","BuilderIndividualClarity","BuilderCollectiveClarity","BuilderIndividualCreativity","BuilderCollectiveCreativity","CoBuilderEQ","CoBuilderSQ","BuilderCollectiveEQ","BuilderCollectiveSQ","BuilderGender"
"5478",55,11,"8",41,20,"Female",14,"Humanities",5,"Trust",1,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5479",55,11,"8",23,25,"Female",17,"Humanities",6,"Trust",5,6,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5480",55,11,"8",37,26,"Other",22,"Social Sciences",6,"Responsibility",4,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5481",55,11,"8",108,24,"Male",17,"Technology",5,"Knowledge",2,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5482",55,11,"8",22,26,"Female",19,"Humanities",6,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5483",55,11,"8",96,32,"Female",19,"Humanities",4,"Trust",1,2,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5484",55,11,"8",57,32,"Female",19,"Humanities",4,"Responsibility",2,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5485",55,11,"8",18,28,"Female",20,"Social Sciences",4,"Fairness",4,6,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5486",55,11,"8",86,30,"Male",14,"Technology",6,"Trust",3,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5487",55,11,"8",20,24,"Male",17,"Technology",5,"Responsibility",5,4,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5488",55,11,"8",9,28,"Male",NA,"Humanities",4,"Trust",3,3,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489",55,11,"8",49,21,"Female",14,"Humanities",5,"Responsibility",4,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5490",55,11,"8",10,23,"Male",16,"Humanities",5,"Trust",6,1,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5491",55,11,"8",91,29,"Male",14,"Humanities",6,"Trust",2,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5492",55,11,"8",27,28,"Male",20,"Law",5,"Responsibility",4,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5493",55,11,"8",55,25,"Male",17,"Humanities",6,"Trust",1,6,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494",55,11,"8",30,28,"Female",22,"Humanities",5,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5495",55,11,"8",44,42,"Male",14,"Technology",3,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5496",55,11,"8",73,27,"Male",21,"Natural Sciences",6,"Knowledge",2,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5497",55,11,"8",19,24,"Female",16,"Humanities",5,"Trust",5,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5498",55,11,"8",74,29,"Male",18,"Natural Sciences",4,"Responsibility",2,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5499",55,11,"8",100,19,"Male",13,"Technology",6,"Knowledge",2,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5500",55,11,"8",61,28,"Male",19,"Humanities",5,"Trust",5,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5501",55,11,"8",64,33,"Female",16,"Health",6,"Responsibility",1,6,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5502",55,11,"8",71,25,"Male",16,"Social Sciences",6,"Trust",5,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5503",55,11,"8",42,30,"Female",25,"Social Sciences",6,"Responsibility",1,6,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5504",55,11,"8",8,26,"Female",14,"High School",4,"Responsibility",3,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505",55,11,"8",7,57,"Female",14,"Social Sciences",3,"Trust",3,3,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506",55,11,"8",90,24,"Male",17,"Humanities",5,"Responsibility",1,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5507",55,11,"8",48,25,"Female",20,"Natural Sciences",5,"Trust",5,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5508",55,11,"8",63,27,"Female",20,"Humanities",4,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5509",55,11,"8",40,29,"Male",17,"Technology",5,"Responsibility",4,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5510",55,11,"8",62,25,"Male",19,"Technology",4,"Trust",4,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5511",55,11,"8",89,24,"Female",17,"Humanities",6,"Responsibility",5,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5512",55,11,"8",47,28,"Female",20,"Humanities",6,"Trust",5,3,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513",55,11,"8",104,21,"Male",17,"Technology",6,"Trust",3,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5514",55,11,"8",82,23,"Female",15,"Technology",5,"Responsibility",2,6,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5515",55,11,"8",106,28,"Male",15,"Humanities",5,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5516",55,11,"8",95,25,"Female",19,"Humanities",5,"Fairness",4,3,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5517",55,11,"8",56,57,"Male",16,"Humanities",4,"Responsibility",2,2,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5518",55,11,"8",28,25,"Male",15,"Natural Sciences",5,"Knowledge",5,5,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5519",55,11,"8",84,24,"Male",18,"Humanities",6,"Trust",2,5,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5520",55,11,"8",5,38,"Female",21,"Natural Sciences",6,"Trust",5,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5521",55,11,"8",54,21,"Male",13,"Humanities",5,"Responsibility",3,4,"Individual",1,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5522",55,11,"8",29,25,"Male",12,"Technology",3,"Trust",4,4,"Individual",1,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5523",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Hardships of life",16,4,30,32,6,6,5,4,3,3,23,39,26.5,35.5,"Male"
"5524",57,22,"17",27,28,"Male",20,"Law",5,"Responsibility",3,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5525",57,22,"17",14,23,"Male",16,"Humanities",5,"Responsibility",1,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5526",57,22,"17",21,24,"Female",15,"Technology",4,"Fairness",4,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5527",57,22,"17",8,26,"Female",14,"High School",4,"Responsibility",4,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5528",57,22,"17",78,54,"Female",21,"Humanities",5,"Responsibility",1,1,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5529",57,22,"17",37,26,"Other",22,"Social Sciences",6,"Trust",5,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5530",57,22,"17",19,24,"Female",16,"Humanities",5,"Trust",4,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5531",57,22,"17",25,22,"Male",18,"Health",5,"Trust",4,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5532",57,22,"17",84,24,"Male",18,"Humanities",6,"Responsibility",5,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5533",57,22,"17",57,32,"Female",19,"Humanities",4,"Knowledge",3,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5534",57,22,"17",58,21,"Female",15,"Humanities",5,"Responsibility",1,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5535",57,22,"17",99,26,"Female",20,"Humanities",6,"Responsibility",1,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5536",57,22,"17",17,24,"Female",16.5,"Social Sciences",4,"Trust",2,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5537",57,22,"17",93,26,"Female",17,"Health",4,"Knowledge",1,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5538",57,22,"17",67,41,"Female",41,"Natural Sciences",6,"Responsibility",4,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5539",57,22,"17",97,24,"Other",18,"Humanities",6,"Fairness",4,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5540",57,22,"17",69,25,"Male",13,"Humanities",3,"Responsibility",1,1,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5541",57,22,"17",101,39,"Female",20,"Natural Sciences",5,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5542",57,22,"17",73,27,"Male",21,"Natural Sciences",6,"Responsibility",3,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5543",57,22,"17",72,35,"Male",16,"Social Sciences",5,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5544",57,22,"17",20,24,"Male",17,"Technology",5,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5545",57,22,"17",88,58,"Male",23,"Health",4,"Fairness",4,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5546",57,22,"17",82,23,"Female",15,"Technology",5,"Trust",1,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5547",57,22,"17",42,30,"Female",25,"Social Sciences",6,"Trust",2,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5548",57,22,"17",76,45,"Female",12,"Technology",4,"Knowledge",5,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5549",57,22,"17",7,57,"Female",14,"Social Sciences",3,"Fairness",1,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5550",57,22,"17",55,25,"Male",17,"Humanities",6,"Fairness",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5551",57,22,"17",47,28,"Female",20,"Humanities",6,"Knowledge",1,6,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5552",57,22,"17",39,25,"Female",18,"Humanities",5,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5553",57,22,"17",53,26,"Female",21,"Humanities",5,"Responsibility",1,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5554",57,22,"17",40,29,"Male",17,"Technology",5,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5555",57,22,"17",66,25,"Female",17,"Health",5,"Fairness",2,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5556",57,22,"17",95,25,"Female",19,"Humanities",5,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5557",57,22,"17",15,23,"Female",17,"Social Sciences",5,"Fairness",2,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5558",57,22,"17",70,27,"Male",20,"Technology",5,"Trust",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5559",57,22,"17",16,29,"Female",22,"Health, Humanities and Social Sciences",6,"Knowledge",4,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5560",57,22,"17",108,24,"Male",17,"Technology",5,"Fairness",1,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5561",57,22,"17",85,27,"Male",20,"Natural Sciences",5,"Knowledge",4,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5562",57,22,"17",86,30,"Male",14,"Technology",6,"Responsibility",1,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5563",57,22,"17",24,32,"Female",12,"High School",6,"Fairness",2,6,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5564",57,22,"17",5,38,"Female",21,"Natural Sciences",6,"Trust",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5565",57,22,"17",50,23,"Female",16,"Social Sciences",5,"Fairness",1,6,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5566",57,22,"17",38,24,"Female",18,"Humanities",5,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5567",57,22,"17",11,19,"Female",14,"Natural Sciences",4,"Knowledge",4,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5568",57,22,"17",41,20,"Female",14,"Humanities",5,"Trust",1,1,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5569",57,22,"17",81,15,"Male",11,"Technology",6,"Knowledge",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5570",57,22,"17",100,19,"Male",13,"Technology",6,"Trust",3,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5571",57,22,"17",1,52,"Male",45,"Technology",6,"Responsibility",3,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5572",57,22,"17",6,24,"Female",16,"Natural Sciences",5,"Knowledge",1,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5573",57,22,"17",104,21,"Male",17,"Technology",6,"Fairness",1,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5574",57,22,"17",98,24,"Male",18,"Humanities",5,"Responsibility",1,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5575",57,22,"17",89,24,"Female",17,"Humanities",6,"Responsibility",5,6,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5576",57,22,"17",103,37,"Male",17,"Natural Sciences",6,"Responsibility",2,6,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5577",57,22,"17",35,22,"Female",16,"Humanities",5,"Knowledge",1,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5578",57,22,"17",90,24,"Male",17,"Humanities",5,"Trust",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5579",57,22,"17",44,42,"Male",14,"Technology",3,"Knowledge",2,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5580",57,22,"17",52,28,"Male",21,"Technology",5,"Responsibility",1,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5581",57,22,"17",94,28,"Female",18,"Social Sciences",5,"Fairness",4,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5582",57,22,"17",28,25,"Male",15,"Natural Sciences",5,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5583",57,22,"17",54,21,"Male",13,"Humanities",5,"Knowledge",3,2,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5584",57,22,"17",107,22,"Female",16,"Natural Sciences",5,"Fairness",1,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5585",57,22,"17",18,28,"Female",20,"Social Sciences",4,"Fairness",1,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5586",57,22,"17",102,36,"Female",13,"Advertisment",2,"Responsibility",4,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5587",57,22,"17",12,25,"Female",18,"Humanities",6,"Knowledge",2,3,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5588",57,22,"17",92,18,"Male",15,"IT",3,"Knowledge",4,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5589",57,22,"17",77,25,"Female",18,"Humanities",3,"Knowledge",3,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5590",57,22,"17",48,25,"Female",20,"Natural Sciences",5,"Responsibility",1,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5591",57,22,"17",63,27,"Female",20,"Humanities",4,"Responsibility",1,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5592",57,22,"17",62,25,"Male",19,"Technology",4,"Knowledge",1,6,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5593",57,22,"17",3,27,"Female",19,"Humanities",4,"Responsibility",1,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5594",57,22,"17",96,32,"Female",19,"Humanities",4,"Fairness",1,6,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5595",57,22,"17",83,22,"Male",14.5,"Humanities",6,"Knowledge",4,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5596",57,22,"17",106,28,"Male",15,"Humanities",5,"Fairness",2,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5597",57,22,"17",51,21,"Female",14,"Humanities",4,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5598",57,22,"17",13,27,"Female",19,"Journalism",6,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5599",57,22,"17",26,22,"Male",16,"Humanities",5,"Responsibility",2,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5600",57,22,"17",64,33,"Female",16,"Health",6,"Fairness",5,5,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5601",57,22,"17",30,28,"Female",22,"Humanities",5,"Responsibility",1,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5602",57,22,"17",60,30,"Male",22,"Technology",6,"Responsibility",1,2,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5603",57,22,"17",29,25,"Male",12,"Technology",3,"Responsibility",3,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5604",57,22,"17",74,29,"Male",18,"Natural Sciences",4,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5605",57,22,"17",105,29,"Male",20,"Humanities",5,"Responsibility",5,3,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5606",57,22,"17",23,25,"Female",17,"Humanities",6,"Responsibility",3,5,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5607",57,22,"17",65,22,"Female",16,"Humanities",6,"Knowledge",1,1,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5608",57,22,"17",31,23,"Male",15,"Social Sciences",5,"Responsibility",5,6,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5609",57,22,"17",43,28,"Male",14,"Health",6,"Trust",6,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5610",57,22,"17",49,21,"Female",14,"Humanities",5,"Fairness",3,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5611",57,22,"17",59,24,"Female",16,"Health",5,"Responsibility",5,4,"Individual",1,"Responsibility",1,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5612",57,22,"17",79,24,"Female",17,"Social Sciences",4,"",NA,NA,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
"5613",57,22,"17",22,26,"Female",19,"Humanities",6,"Fairness",1,4,"Individual",1,"Responsibility",0,25,"Humanities",19,6,36,29,6,6,4,4,5,6,54,24,45,26.5,"Male"
